Voices,Path
pathology,data/DataSets/Disorder Voices/1503.wav
pathology,data/DataSets/Disorder Voices/1504.wav
pathology,data/DataSets/Disorder Voices/1505.wav
pathology,data/DataSets/Disorder Voices/1506.wav
pathology,data/DataSets/Disorder Voices/1507.wav
pathology,data/DataSets/Disorder Voices/1508.wav
pathology,data/DataSets/Disorder Voices/1509.wav
pathology,data/DataSets/Disorder Voices/151.wav
pathology,data/DataSets/Disorder Voices/1510.wav
pathology,data/DataSets/Disorder Voices/1511.wav
pathology,data/DataSets/Disorder Voices/1512.wav
pathology,data/DataSets/Disorder Voices/1513.wav
pathology,data/DataSets/Disorder Voices/1514.wav
pathology,data/DataSets/Disorder Voices/1515.wav
pathology,data/DataSets/Disorder Voices/1516.wav
pathology,data/DataSets/Disorder Voices/1517.wav
pathology,data/DataSets/Disorder Voices/1518.wav
pathology,data/DataSets/Disorder Voices/1519.wav
pathology,data/DataSets/Disorder Voices/152.wav
pathology,data/DataSets/Disorder Voices/1520.wav
pathology,data/DataSets/Disorder Voices/1521.wav
pathology,data/DataSets/Disorder Voices/1522.wav
pathology,data/DataSets/Disorder Voices/1523.wav
pathology,data/DataSets/Disorder Voices/1524.wav
pathology,data/DataSets/Disorder Voices/1525.wav
pathology,data/DataSets/Disorder Voices/1526.wav
pathology,data/DataSets/Disorder Voices/1527.wav
pathology,data/DataSets/Disorder Voices/1528.wav
pathology,data/DataSets/Disorder Voices/1529.wav
pathology,data/DataSets/Disorder Voices/153.wav
pathology,data/DataSets/Disorder Voices/1530.wav
pathology,data/DataSets/Disorder Voices/1531.wav
pathology,data/DataSets/Disorder Voices/1532.wav
pathology,data/DataSets/Disorder Voices/1533.wav
pathology,data/DataSets/Disorder Voices/1534.wav
pathology,data/DataSets/Disorder Voices/1535.wav
pathology,data/DataSets/Disorder Voices/1536.wav
pathology,data/DataSets/Disorder Voices/1537.wav
pathology,data/DataSets/Disorder Voices/1538.wav
pathology,data/DataSets/Disorder Voices/1539.wav
pathology,data/DataSets/Disorder Voices/154.wav
pathology,data/DataSets/Disorder Voices/1540.wav
pathology,data/DataSets/Disorder Voices/1541.wav
pathology,data/DataSets/Disorder Voices/1542.wav
pathology,data/DataSets/Disorder Voices/1543.wav
pathology,data/DataSets/Disorder Voices/1544.wav
pathology,data/DataSets/Disorder Voices/1545.wav
pathology,data/DataSets/Disorder Voices/1546.wav
pathology,data/DataSets/Disorder Voices/1547.wav
pathology,data/DataSets/Disorder Voices/1548.wav
pathology,data/DataSets/Disorder Voices/1549.wav
pathology,data/DataSets/Disorder Voices/155.wav
pathology,data/DataSets/Disorder Voices/1550.wav
pathology,data/DataSets/Disorder Voices/1551.wav
pathology,data/DataSets/Disorder Voices/1552.wav
pathology,data/DataSets/Disorder Voices/1553.wav
pathology,data/DataSets/Disorder Voices/1554.wav
pathology,data/DataSets/Disorder Voices/1555.wav
pathology,data/DataSets/Disorder Voices/1556.wav
pathology,data/DataSets/Disorder Voices/1557.wav
pathology,data/DataSets/Disorder Voices/1558.wav
pathology,data/DataSets/Disorder Voices/1559.wav
pathology,data/DataSets/Disorder Voices/156.wav
pathology,data/DataSets/Disorder Voices/1560.wav
pathology,data/DataSets/Disorder Voices/1561.wav
pathology,data/DataSets/Disorder Voices/1562.wav
pathology,data/DataSets/Disorder Voices/1563.wav
pathology,data/DataSets/Disorder Voices/1564.wav
pathology,data/DataSets/Disorder Voices/1565.wav
pathology,data/DataSets/Disorder Voices/1566.wav
pathology,data/DataSets/Disorder Voices/1567.wav
pathology,data/DataSets/Disorder Voices/1568.wav
pathology,data/DataSets/Disorder Voices/1569.wav
pathology,data/DataSets/Disorder Voices/157.wav
pathology,data/DataSets/Disorder Voices/1570.wav
pathology,data/DataSets/Disorder Voices/1571.wav
pathology,data/DataSets/Disorder Voices/1572.wav
pathology,data/DataSets/Disorder Voices/1573.wav
pathology,data/DataSets/Disorder Voices/1574.wav
pathology,data/DataSets/Disorder Voices/1575.wav
pathology,data/DataSets/Disorder Voices/1576.wav
pathology,data/DataSets/Disorder Voices/1577.wav
pathology,data/DataSets/Disorder Voices/1578.wav
pathology,data/DataSets/Disorder Voices/1579.wav
pathology,data/DataSets/Disorder Voices/158.wav
pathology,data/DataSets/Disorder Voices/1580.wav
pathology,data/DataSets/Disorder Voices/1581.wav
pathology,data/DataSets/Disorder Voices/1582.wav
pathology,data/DataSets/Disorder Voices/1583.wav
pathology,data/DataSets/Disorder Voices/1584.wav
pathology,data/DataSets/Disorder Voices/1585.wav
pathology,data/DataSets/Disorder Voices/1586.wav
pathology,data/DataSets/Disorder Voices/1587.wav
pathology,data/DataSets/Disorder Voices/1588.wav
pathology,data/DataSets/Disorder Voices/1589.wav
pathology,data/DataSets/Disorder Voices/159.wav
pathology,data/DataSets/Disorder Voices/1590.wav
pathology,data/DataSets/Disorder Voices/1591.wav
pathology,data/DataSets/Disorder Voices/1592.wav
pathology,data/DataSets/Disorder Voices/1593.wav
pathology,data/DataSets/Disorder Voices/1594.wav
pathology,data/DataSets/Disorder Voices/1595.wav
pathology,data/DataSets/Disorder Voices/1596.wav
pathology,data/DataSets/Disorder Voices/1597.wav
pathology,data/DataSets/Disorder Voices/1598.wav
pathology,data/DataSets/Disorder Voices/1599.wav
pathology,data/DataSets/Disorder Voices/16.wav
pathology,data/DataSets/Disorder Voices/160.wav
pathology,data/DataSets/Disorder Voices/1600.wav
pathology,data/DataSets/Disorder Voices/1601.wav
pathology,data/DataSets/Disorder Voices/1602.wav
pathology,data/DataSets/Disorder Voices/1603.wav
pathology,data/DataSets/Disorder Voices/1604.wav
pathology,data/DataSets/Disorder Voices/1605.wav
pathology,data/DataSets/Disorder Voices/1606.wav
pathology,data/DataSets/Disorder Voices/1607.wav
pathology,data/DataSets/Disorder Voices/1608.wav
pathology,data/DataSets/Disorder Voices/1609.wav
pathology,data/DataSets/Disorder Voices/161.wav
pathology,data/DataSets/Disorder Voices/1610.wav
pathology,data/DataSets/Disorder Voices/1611.wav
pathology,data/DataSets/Disorder Voices/1612.wav
pathology,data/DataSets/Disorder Voices/1613.wav
pathology,data/DataSets/Disorder Voices/1614.wav
pathology,data/DataSets/Disorder Voices/1615.wav
pathology,data/DataSets/Disorder Voices/1616.wav
pathology,data/DataSets/Disorder Voices/1617.wav
pathology,data/DataSets/Disorder Voices/1618.wav
pathology,data/DataSets/Disorder Voices/1619.wav
pathology,data/DataSets/Disorder Voices/162.wav
pathology,data/DataSets/Disorder Voices/1620.wav
pathology,data/DataSets/Disorder Voices/1621.wav
pathology,data/DataSets/Disorder Voices/1622.wav
pathology,data/DataSets/Disorder Voices/1623.wav
pathology,data/DataSets/Disorder Voices/1624.wav
pathology,data/DataSets/Disorder Voices/1625.wav
pathology,data/DataSets/Disorder Voices/1626.wav
pathology,data/DataSets/Disorder Voices/1627.wav
pathology,data/DataSets/Disorder Voices/1628.wav
pathology,data/DataSets/Disorder Voices/1629.wav
pathology,data/DataSets/Disorder Voices/163.wav
pathology,data/DataSets/Disorder Voices/1630.wav
pathology,data/DataSets/Disorder Voices/1631.wav
pathology,data/DataSets/Disorder Voices/1632.wav
pathology,data/DataSets/Disorder Voices/1633.wav
pathology,data/DataSets/Disorder Voices/1634.wav
pathology,data/DataSets/Disorder Voices/1635.wav
pathology,data/DataSets/Disorder Voices/1636.wav
pathology,data/DataSets/Disorder Voices/1637.wav
pathology,data/DataSets/Disorder Voices/1638.wav
pathology,data/DataSets/Disorder Voices/1639.wav
pathology,data/DataSets/Disorder Voices/164.wav
pathology,data/DataSets/Disorder Voices/1640.wav
pathology,data/DataSets/Disorder Voices/1641.wav
pathology,data/DataSets/Disorder Voices/1642.wav
pathology,data/DataSets/Disorder Voices/1643.wav
pathology,data/DataSets/Disorder Voices/1644.wav
pathology,data/DataSets/Disorder Voices/1645.wav
pathology,data/DataSets/Disorder Voices/1646.wav
pathology,data/DataSets/Disorder Voices/1647.wav
pathology,data/DataSets/Disorder Voices/1648.wav
pathology,data/DataSets/Disorder Voices/1649.wav
pathology,data/DataSets/Disorder Voices/165.wav
pathology,data/DataSets/Disorder Voices/1650.wav
pathology,data/DataSets/Disorder Voices/1651.wav
pathology,data/DataSets/Disorder Voices/1652.wav
pathology,data/DataSets/Disorder Voices/1653.wav
pathology,data/DataSets/Disorder Voices/1654.wav
pathology,data/DataSets/Disorder Voices/1655.wav
pathology,data/DataSets/Disorder Voices/1656.wav
pathology,data/DataSets/Disorder Voices/1657.wav
pathology,data/DataSets/Disorder Voices/1658.wav
pathology,data/DataSets/Disorder Voices/1659.wav
pathology,data/DataSets/Disorder Voices/166.wav
pathology,data/DataSets/Disorder Voices/1660.wav
pathology,data/DataSets/Disorder Voices/1661.wav
pathology,data/DataSets/Disorder Voices/1662.wav
pathology,data/DataSets/Disorder Voices/1663.wav
pathology,data/DataSets/Disorder Voices/1664.wav
pathology,data/DataSets/Disorder Voices/1665.wav
pathology,data/DataSets/Disorder Voices/1666.wav
pathology,data/DataSets/Disorder Voices/1667.wav
pathology,data/DataSets/Disorder Voices/1668.wav
pathology,data/DataSets/Disorder Voices/1669.wav
pathology,data/DataSets/Disorder Voices/167.wav
pathology,data/DataSets/Disorder Voices/1670.wav
pathology,data/DataSets/Disorder Voices/1671.wav
pathology,data/DataSets/Disorder Voices/1672.wav
pathology,data/DataSets/Disorder Voices/1673.wav
pathology,data/DataSets/Disorder Voices/1674.wav
pathology,data/DataSets/Disorder Voices/1675.wav
pathology,data/DataSets/Disorder Voices/1676.wav
pathology,data/DataSets/Disorder Voices/1677.wav
pathology,data/DataSets/Disorder Voices/1678.wav
pathology,data/DataSets/Disorder Voices/1679.wav
pathology,data/DataSets/Disorder Voices/168.wav
pathology,data/DataSets/Disorder Voices/1680.wav
pathology,data/DataSets/Disorder Voices/1681.wav
pathology,data/DataSets/Disorder Voices/1682.wav
pathology,data/DataSets/Disorder Voices/1683.wav
pathology,data/DataSets/Disorder Voices/1684.wav
pathology,data/DataSets/Disorder Voices/1685.wav
pathology,data/DataSets/Disorder Voices/1686.wav
pathology,data/DataSets/Disorder Voices/1687.wav
pathology,data/DataSets/Disorder Voices/1688.wav
pathology,data/DataSets/Disorder Voices/1689.wav
pathology,data/DataSets/Disorder Voices/169.wav
pathology,data/DataSets/Disorder Voices/1690.wav
pathology,data/DataSets/Disorder Voices/1691.wav
pathology,data/DataSets/Disorder Voices/1692.wav
pathology,data/DataSets/Disorder Voices/1693.wav
pathology,data/DataSets/Disorder Voices/1694.wav
pathology,data/DataSets/Disorder Voices/1695.wav
pathology,data/DataSets/Disorder Voices/1696.wav
pathology,data/DataSets/Disorder Voices/1697.wav
pathology,data/DataSets/Disorder Voices/1698.wav
pathology,data/DataSets/Disorder Voices/1699.wav
pathology,data/DataSets/Disorder Voices/17.wav
pathology,data/DataSets/Disorder Voices/170.wav
pathology,data/DataSets/Disorder Voices/1700.wav
pathology,data/DataSets/Disorder Voices/1701.wav
pathology,data/DataSets/Disorder Voices/1702.wav
pathology,data/DataSets/Disorder Voices/1703.wav
pathology,data/DataSets/Disorder Voices/1704.wav
pathology,data/DataSets/Disorder Voices/1705.wav
pathology,data/DataSets/Disorder Voices/1706.wav
pathology,data/DataSets/Disorder Voices/1707.wav
pathology,data/DataSets/Disorder Voices/1708.wav
pathology,data/DataSets/Disorder Voices/1709.wav
pathology,data/DataSets/Disorder Voices/171.wav
pathology,data/DataSets/Disorder Voices/1710.wav
pathology,data/DataSets/Disorder Voices/1711.wav
pathology,data/DataSets/Disorder Voices/1712.wav
pathology,data/DataSets/Disorder Voices/1713.wav
pathology,data/DataSets/Disorder Voices/1714.wav
pathology,data/DataSets/Disorder Voices/1715.wav
pathology,data/DataSets/Disorder Voices/1716.wav
pathology,data/DataSets/Disorder Voices/1717.wav
pathology,data/DataSets/Disorder Voices/1718.wav
pathology,data/DataSets/Disorder Voices/1719.wav
pathology,data/DataSets/Disorder Voices/172.wav
pathology,data/DataSets/Disorder Voices/1720.wav
pathology,data/DataSets/Disorder Voices/1721.wav
pathology,data/DataSets/Disorder Voices/1722.wav
pathology,data/DataSets/Disorder Voices/1723.wav
pathology,data/DataSets/Disorder Voices/1724.wav
pathology,data/DataSets/Disorder Voices/1725.wav
pathology,data/DataSets/Disorder Voices/1726.wav
pathology,data/DataSets/Disorder Voices/1727.wav
pathology,data/DataSets/Disorder Voices/1728.wav
pathology,data/DataSets/Disorder Voices/1729.wav
pathology,data/DataSets/Disorder Voices/173.wav
pathology,data/DataSets/Disorder Voices/1730.wav
pathology,data/DataSets/Disorder Voices/1731.wav
pathology,data/DataSets/Disorder Voices/1732.wav
pathology,data/DataSets/Disorder Voices/1733.wav
pathology,data/DataSets/Disorder Voices/1734.wav
pathology,data/DataSets/Disorder Voices/1735.wav
pathology,data/DataSets/Disorder Voices/1736.wav
pathology,data/DataSets/Disorder Voices/1737.wav
pathology,data/DataSets/Disorder Voices/1738.wav
pathology,data/DataSets/Disorder Voices/1739.wav
pathology,data/DataSets/Disorder Voices/174.wav
pathology,data/DataSets/Disorder Voices/1740.wav
pathology,data/DataSets/Disorder Voices/1741.wav
pathology,data/DataSets/Disorder Voices/1742.wav
pathology,data/DataSets/Disorder Voices/1743.wav
pathology,data/DataSets/Disorder Voices/1744.wav
pathology,data/DataSets/Disorder Voices/1745.wav
pathology,data/DataSets/Disorder Voices/1746.wav
pathology,data/DataSets/Disorder Voices/1747.wav
pathology,data/DataSets/Disorder Voices/1748.wav
pathology,data/DataSets/Disorder Voices/1749.wav
pathology,data/DataSets/Disorder Voices/175.wav
pathology,data/DataSets/Disorder Voices/1750.wav
pathology,data/DataSets/Disorder Voices/1751.wav
pathology,data/DataSets/Disorder Voices/1752.wav
pathology,data/DataSets/Disorder Voices/1753.wav
pathology,data/DataSets/Disorder Voices/1754.wav
pathology,data/DataSets/Disorder Voices/1755.wav
pathology,data/DataSets/Disorder Voices/1756.wav
pathology,data/DataSets/Disorder Voices/1757.wav
pathology,data/DataSets/Disorder Voices/1758.wav
pathology,data/DataSets/Disorder Voices/1759.wav
pathology,data/DataSets/Disorder Voices/176.wav
pathology,data/DataSets/Disorder Voices/1760.wav
pathology,data/DataSets/Disorder Voices/1761.wav
pathology,data/DataSets/Disorder Voices/1762.wav
pathology,data/DataSets/Disorder Voices/1763.wav
pathology,data/DataSets/Disorder Voices/1764.wav
pathology,data/DataSets/Disorder Voices/1765.wav
pathology,data/DataSets/Disorder Voices/1766.wav
pathology,data/DataSets/Disorder Voices/1767.wav
pathology,data/DataSets/Disorder Voices/1768.wav
pathology,data/DataSets/Disorder Voices/1769.wav
pathology,data/DataSets/Disorder Voices/177.wav
pathology,data/DataSets/Disorder Voices/1770.wav
pathology,data/DataSets/Disorder Voices/1771.wav
pathology,data/DataSets/Disorder Voices/1772.wav
pathology,data/DataSets/Disorder Voices/1773.wav
pathology,data/DataSets/Disorder Voices/1774.wav
pathology,data/DataSets/Disorder Voices/1775.wav
pathology,data/DataSets/Disorder Voices/1776.wav
pathology,data/DataSets/Disorder Voices/1777.wav
pathology,data/DataSets/Disorder Voices/1778.wav
pathology,data/DataSets/Disorder Voices/1779.wav
pathology,data/DataSets/Disorder Voices/178.wav
pathology,data/DataSets/Disorder Voices/1780.wav
pathology,data/DataSets/Disorder Voices/1781.wav
pathology,data/DataSets/Disorder Voices/1782.wav
pathology,data/DataSets/Disorder Voices/1783.wav
pathology,data/DataSets/Disorder Voices/1784.wav
pathology,data/DataSets/Disorder Voices/1785.wav
pathology,data/DataSets/Disorder Voices/1786.wav
pathology,data/DataSets/Disorder Voices/1787.wav
pathology,data/DataSets/Disorder Voices/1788.wav
pathology,data/DataSets/Disorder Voices/1789.wav
pathology,data/DataSets/Disorder Voices/179.wav
pathology,data/DataSets/Disorder Voices/1790.wav
pathology,data/DataSets/Disorder Voices/1791.wav
pathology,data/DataSets/Disorder Voices/1792.wav
pathology,data/DataSets/Disorder Voices/1793.wav
pathology,data/DataSets/Disorder Voices/1794.wav
pathology,data/DataSets/Disorder Voices/1795.wav
pathology,data/DataSets/Disorder Voices/1796.wav
pathology,data/DataSets/Disorder Voices/1797.wav
pathology,data/DataSets/Disorder Voices/1798.wav
pathology,data/DataSets/Disorder Voices/1799.wav
pathology,data/DataSets/Disorder Voices/18.wav
pathology,data/DataSets/Disorder Voices/180.wav
pathology,data/DataSets/Disorder Voices/1800.wav
pathology,data/DataSets/Disorder Voices/1801.wav
pathology,data/DataSets/Disorder Voices/1802.wav
pathology,data/DataSets/Disorder Voices/1803.wav
pathology,data/DataSets/Disorder Voices/1804.wav
pathology,data/DataSets/Disorder Voices/1805.wav
pathology,data/DataSets/Disorder Voices/1806.wav
pathology,data/DataSets/Disorder Voices/1807.wav
pathology,data/DataSets/Disorder Voices/1808.wav
pathology,data/DataSets/Disorder Voices/1809.wav
pathology,data/DataSets/Disorder Voices/181.wav
pathology,data/DataSets/Disorder Voices/1810.wav
pathology,data/DataSets/Disorder Voices/1811.wav
pathology,data/DataSets/Disorder Voices/1812.wav
pathology,data/DataSets/Disorder Voices/1813.wav
pathology,data/DataSets/Disorder Voices/1814.wav
pathology,data/DataSets/Disorder Voices/1815.wav
pathology,data/DataSets/Disorder Voices/1816.wav
pathology,data/DataSets/Disorder Voices/1817.wav
pathology,data/DataSets/Disorder Voices/1818.wav
pathology,data/DataSets/Disorder Voices/1819.wav
pathology,data/DataSets/Disorder Voices/182.wav
pathology,data/DataSets/Disorder Voices/1820.wav
pathology,data/DataSets/Disorder Voices/1821.wav
pathology,data/DataSets/Disorder Voices/1822.wav
pathology,data/DataSets/Disorder Voices/1823.wav
pathology,data/DataSets/Disorder Voices/1824.wav
pathology,data/DataSets/Disorder Voices/1825.wav
pathology,data/DataSets/Disorder Voices/1826.wav
pathology,data/DataSets/Disorder Voices/1827.wav
